MrotInHour,Salary,Class
2,5853,1
7,8705,0
7,23397,1
8,3712,0
13,11984,0
6,14071,0
2,22607,1
9,5519,0
10,24404,1
6,23717,1
6,12469,0
2,16059,1
2,20085,1
2,9844,1
13,1125,0
4,5126,0
14,17833,0
6,975,0
7,21754,1
6,19663,1
11,9799,0
9,17571,0
10,20194,0
2,18671,1
12,17219,0
10,12515,0
4,21401,1
5,17912,1
3,2713,0
10,13152,0
2,15104,1
11,11335,0
9,18757,0
10,6464,0
14,7414,0
5,12146,1
3,6623,0
10,13306,0
13,14506,0
4,22263,1
9,9830,0
7,11784,0
13,22609,0
3,2957,0
8,15022,0
2,3006,0
6,15436,1
9,5678,0
8,11710,0
11,15379,0
5,22046,1
8,4558,0
3,17666,1
9,7499,0
14,21281,0
6,24362,1
5,7966,0
14,15541,0
4,20192,1
14,16721,0
5,18597,1
13,17490,0
14,1952,0
9,8829,0
14,19790,0
14,11111,0
11,7089,0
14,21218,0
11,20181,0
9,6653,0
7,2400,0
3,16739,1
10,6764,0
10,12531,0
8,2475,0
11,4815,0
7,18025,1
8,17316,0
5,10636,0
8,22903,1
8,3245,0
12,13594,0
3,8545,1
10,16359,0
12,12758,0
7,9027,0
12,22744,0
6,4784,0
7,7322,0
12,11084,0
6,18356,1
14,24787,0
3,19971,1
6,1777,0
2,19472,1
7,22233,1
13,16044,0
5,12625,1
8,13069,0
3,2292,0
6,12488,0
6,19267,1
2,4034,0
13,15079,0
7,2210,0
10,1176,0
13,17374,0
6,20410,1
6,16157,1
4,7364,0
7,613,0
7,19942,1
2,12803,1
7,16597,0
14,24017,0
12,17938,0
4,4494,0
8,24508,1
10,23451,0
4,4701,0
2,2733,0
10,4189,0
10,22898,0
4,842,0
11,21398,0
14,327,0
12,1314,0
9,14367,0
9,17004,0
7,18537,1
10,9329,0
10,7853,0
9,7517,0
14,13725,0
14,13646,0
12,6221,0
10,8691,0
12,19628,0
5,10583,0
3,5729,0
10,10879,0
6,22974,1
12,7306,0
9,23115,1
12,16179,0
9,5948,0
14,8138,0
9,1008,0
2,23466,1
2,24649,1
6,20430,1
7,19873,1
6,24981,1
9,15488,0
10,7411,0
6,12054,0
2,8832,1
8,7854,0
9,24701,1
14,12782,0
12,11802,0
2,11554,1
4,16114,1
9,23942,1
2,4638,0
10,12711,0
12,11559,0
13,5329,0
5,18412,1
7,23608,1
5,17155,1
8,21476,1
3,13178,1
14,11727,0
13,21839,0
2,7395,1
6,1801,0
5,13609,1
3,22825,1
10,15673,0
12,13554,0
7,10573,0
5,1909,0
6,9681,0
12,21973,0
12,1119,0
3,3390,0
14,6940,0
12,9501,0
14,9017,0
7,16806,1
8,18972,0
6,10341,0
4,21573,1
7,3210,0
11,3556,0
3,2152,0
12,11882,0
7,14135,0
7,22518,1
2,3734,0
12,5803,0
8,16269,0
2,17254,1
3,15351,1
8,15649,0
2,12813,1
10,16272,0
4,14430,1
13,19892,0
13,15638,0
10,11249,0
7,6740,0
9,16274,0
7,24716,1
8,14175,0
14,20250,0
11,22737,0
13,17053,0
10,7517,0
6,20406,1
14,20000,0
9,22024,1
14,10701,0
12,2996,0
3,24245,1
4,9193,0
11,21553,0
5,9841,0
8,1259,0
12,2658,0
11,12661,0
13,22440,0
14,20978,0
13,19922,0
7,18359,1
2,15047,1
5,9659,0
9,1665,0
8,9207,0
12,954,0
9,549,0
7,3519,0
11,11153,0
5,9018,0
5,12078,1
8,19647,1
11,405,0
7,3684,0
9,794,0
7,6139,0
7,21774,1
2,24898,1
2,14552,1
10,13815,0
12,13782,0
10,24304,1
6,15524,1
3,1375,0
9,13942,0
11,20772,0
12,15195,0
11,20567,0
2,4367,0
11,14158,0
5,24523,1
3,18499,1
3,7708,1
5,14563,1
2,22777,1
8,5159,0
5,16837,1
13,20524,0
6,13403,0
6,14609,1
5,409,0
11,1724,0
5,14719,1
2,2562,0
8,12711,0
12,13233,0
7,7527,0
10,21434,0
14,712,0
9,3401,0
10,16931,0
12,23505,0
5,14637,1
11,13614,0
5,8916,0
4,878,0
3,17042,1
4,8542,0
2,9813,1
2,20666,1
4,5353,0
11,20333,0
7,11102,0
3,2310,0
4,6827,0
13,18428,0
4,15681,1
7,20770,1
6,18855,1
9,9774,0
2,23788,1
13,8375,0
7,12398,0
6,1514,0
8,5315,0
10,12403,0
6,7061,0
13,14916,0
13,9284,0
5,22814,1
7,19977,1
5,4901,0
7,9196,0
8,24230,1
7,5282,0
10,7121,0
6,19422,1
8,15085,0
10,7993,0
11,15668,0
11,13883,0
8,1313,0
4,6861,0
2,11228,1
11,1954,0
14,18187,0
7,1339,0
3,7557,1
13,20478,0
2,9968,1
8,12556,0
13,3031,0
9,9286,0
7,1740,0
5,14509,1
2,22234,1
11,11632,0
10,11044,0
13,16839,0
5,5855,0
13,7909,0
12,2423,0
6,22941,1
3,21869,1
5,13298,1
9,23079,1
4,11375,1
11,5208,0
2,16070,1
11,16287,0
7,14716,0
3,19836,1
9,2964,0
6,23888,1
11,18611,0
12,11284,0
13,23336,0
5,10818,0
14,5359,0
4,6867,0
9,2080,0
6,5272,0
14,10701,0
8,15081,0
6,6954,0
10,17146,0
14,1280,0
7,23892,1
13,18420,0
12,14643,0
5,4770,0
5,8377,0
5,24000,1
11,10133,0
12,10130,0
11,20450,0
3,4893,0
5,16456,1
12,23121,0
13,577,0
11,16062,0
9,7023,0
10,22275,0
14,11405,0
10,15292,0
3,24685,1
10,5130,0
12,730,0
2,3382,0
9,4233,0
4,17749,1
14,21774,0
8,8857,0
4,12815,1
11,3493,0
13,13350,0
2,18577,1
9,1675,0
4,17097,1
4,13140,1
13,20550,0
12,9682,0
12,12853,0
7,23826,1
8,845,0
10,3390,0
6,1870,0
10,774,0
14,1879,0
9,8651,0
2,18982,1
3,9905,1
8,13501,0
9,4627,0
8,20410,1
3,9739,1
4,20872,1
3,19004,1
8,5726,0
8,10362,0
5,11249,0
12,23787,0
12,927,0
6,12335,0
2,5967,1
14,20163,0
7,18965,1
10,20429,0
12,14154,0
9,13761,0
10,11942,0
3,18484,1
11,18703,0
8,19486,1
3,5464,0
5,4369,0
8,13580,0
14,9264,0
2,7762,1
14,2105,0
5,19779,1
3,16694,1
10,24210,1
2,4749,0
6,18739,1
10,2298,0
3,19518,1
7,13583,0
2,2976,0
6,5824,0
9,12028,0
5,19417,1
14,15155,0
5,11136,0
9,4005,0
9,24267,1
6,15598,1
9,20161,0
13,14344,0
5,6865,0
3,22295,1
2,2934,0
9,18466,0
11,22378,0
12,24710,0
7,1268,0
11,13289,0
12,22141,0
14,16462,0
8,4548,0
8,10160,0
8,15571,0
14,10855,0
14,24861,0
3,24762,1
9,2940,0
3,13996,1
9,13477,0
4,24717,1
9,8992,0
11,16247,0
12,10718,0
6,22656,1
5,5728,0
8,24310,1
13,23604,0
2,4494,0
7,13240,0
6,7074,0
5,14111,1
5,6620,0
3,20628,1
2,18146,1
3,8992,1
6,3253,0
2,13847,1
2,18033,1
5,9066,0
11,2620,0
3,9288,1
12,8114,0
14,20427,0
9,9181,0
8,16899,0
14,16265,0
4,19123,1
13,20138,0
13,5823,0
12,15309,0
3,11862,1
5,4985,0
12,21858,0
14,20679,0
7,13189,0
2,11632,1
4,12086,1
3,20817,1
12,10834,0
12,13448,0
4,5128,0
7,18078,1
6,18827,1
7,3892,0
3,17279,1
6,8947,0
5,3024,0
3,24406,1
12,12083,0
3,545,0
10,14553,0
6,7076,0
7,9905,0
5,23880,1
13,693,0
3,23113,1
2,11816,1
12,13966,0
8,1074,0
5,22536,1
13,8554,0
9,3300,0
6,17368,1
14,18848,0
14,23740,0
8,6177,0
9,11210,0
2,1858,0
10,2647,0
7,18229,1
8,19173,0
12,21236,0
6,4736,0
7,18398,1
9,2853,0
8,9714,0
3,19340,1
8,16745,0
5,7846,0
14,17910,0
12,13395,0
12,13831,0
13,21867,0
14,6775,0
12,22738,0
2,14116,1
14,8320,0
2,13732,1
2,6818,1
8,2869,0
3,2000,0
9,11555,0
14,7277,0
12,5947,0
11,1015,0
12,19720,0
5,14251,1
12,17870,0
6,15493,1
9,15255,0
3,19959,1
5,5122,0
7,20568,1
4,17256,1
11,10443,0
3,7704,1
10,1262,0
14,3909,0
5,19923,1
2,8284,1
4,7003,0
11,8233,0
6,21185,1
12,1552,0
12,7138,0
4,24639,1
4,12950,1
3,16048,1
12,7562,0
2,14224,1
10,3800,0
7,18612,1
12,19805,0
7,22631,1
5,11627,0
10,16006,0
13,6280,0
8,5052,0
9,22490,1
13,13226,0
14,9081,0
6,11180,0
4,14829,1
5,21124,1
12,3704,0
13,11969,0
9,19816,0
5,19952,1
3,10600,1
13,13334,0
5,18244,1
6,1391,0
14,12597,0
6,10254,0
5,10957,0
6,19242,1
3,23906,1
8,18572,0
3,20590,1
11,19445,0
9,21822,1
8,13115,0
8,16058,0
10,9221,0
4,19214,1
14,12126,0
2,4157,0
11,20194,0
12,5987,0
3,13128,1
9,15239,0
9,18435,0
10,18532,0
13,13271,0
14,19167,0
12,7409,0
7,9255,0
8,24605,1
3,6300,0
3,24758,1
11,20629,0
12,12362,0
6,11353,0
2,6049,1
11,22529,0
7,23026,1
8,1662,0
13,6083,0
14,2707,0
11,11710,0
10,20757,0
11,5878,0
5,13607,1
5,8579,0
11,13516,0
11,526,0
4,5928,0
13,21051,0
5,1768,0
13,19218,0
8,16688,0
14,20957,0
13,21433,0
2,15200,1
11,12788,0
11,11578,0
9,11429,0
6,11072,0
10,5839,0
12,8543,0
2,1122,0
10,7222,0
9,3259,0
14,4079,0
14,11415,0
9,19791,0
10,4896,0
4,22343,1
2,10657,1
3,15614,1
9,5414,0
2,5261,1
5,2067,0
10,4692,0
11,9118,0
9,2750,0
14,18585,0
10,22174,0
14,4271,0
14,24708,0
13,13018,0
14,20353,0
9,23834,1
10,20237,0
4,13497,1
5,19941,1
3,10867,1
10,19986,0
14,15231,0
5,7271,0
10,17280,0
10,22048,0
12,8549,0
14,8313,0
2,9319,1
11,15245,0
10,9796,0
5,14106,1
4,7848,0
11,2317,0
14,23419,0
12,20528,0
8,11273,0
7,14063,0
14,1168,0
14,15085,0
4,19763,1
3,19561,1
2,16906,1
11,7717,0
13,18932,0
9,20386,0
3,22972,1
5,10167,0
9,11767,0
14,11261,0
14,10898,0
6,22320,1
9,20337,0
10,14466,0
13,3153,0
12,14611,0
6,17103,1
6,11192,0
8,850,0
8,24450,1
13,23747,0
11,3839,0
11,9281,0
10,925,0
6,19743,1
11,16078,0
12,2599,0
12,22948,0
3,21518,1
4,657,0
3,13510,1
12,22726,0
9,20979,0
8,14933,0
3,12706,1
13,5488,0
2,6940,1
13,7858,0
9,1873,0
5,16192,1
3,11660,1
2,19635,1
9,9746,0
5,591,0
8,12287,0
10,8790,0
2,23159,1
5,14163,1
4,21973,1
14,15195,0
5,15293,1
12,7135,0
7,7446,0
2,9614,1
8,21530,1
5,23043,1
5,23728,1
9,702,0
13,806,0
4,7770,0
4,16579,1
9,10081,0
6,3626,0
4,15558,1
5,6390,0
11,6539,0
4,7126,0
7,17713,1
12,10881,0
13,9137,0
11,4114,0
6,2097,0
13,23414,0
8,23814,1
11,7198,0
2,2158,0
5,5443,0
4,23660,1
2,13471,1
12,24513,0
11,19545,0
13,17300,0
3,21961,1
5,17303,1
7,7982,0
5,22613,1
13,21022,0
14,9187,0
10,11109,0
9,8408,0
8,15302,0
4,10871,1
5,15069,1
11,22250,0
12,18649,0
11,4055,0
5,4301,0
11,16619,0
8,9403,0
14,12421,0
3,17321,1
11,17644,0
8,810,0
6,6560,0
12,19051,0
7,8511,0
7,20759,1
2,1616,0
4,10429,1
11,7641,0
12,1566,0
8,13631,0
2,14408,1
8,5764,0
10,1373,0
5,7064,0
10,335,0
7,1050,0
4,719,0
2,4180,0
14,15086,0
3,3579,0
3,24695,1
5,5790,0
10,8142,0
13,22014,0
11,21601,0
5,17881,1
8,1796,0
7,11355,0
6,4307,0
5,24755,1
4,18248,1
11,19971,0
6,10895,0
11,15742,0
13,575,0
6,14192,0
7,6248,0
11,10198,0
7,17191,1
3,14475,1
3,16906,1
6,10288,0
14,2303,0
5,14322,1
6,8937,0
11,9224,0
13,14437,0
13,2046,0
9,427,0
10,17144,0
7,19407,1
4,15500,1
8,13270,0
5,4287,0
12,13295,0
7,4485,0
12,10421,0
5,14408,1
2,17158,1
7,19664,1
13,18671,0
7,18563,1
12,7869,0
7,6313,0
11,22901,0
6,9741,0
11,6318,0
11,16988,0
3,21605,1
2,7894,1
12,1699,0
5,14685,1
12,15109,0
8,20047,1
5,23089,1
2,3485,0
3,3366,0
4,23488,1
10,15151,0
11,5020,0
11,4015,0
7,11271,0
11,18647,0
3,1263,0
10,9368,0
11,3294,0
5,22090,1
5,19387,1
9,22801,1
2,7425,1
2,23232,1
6,11587,0
5,14620,1
5,10727,0
12,13029,0
11,16067,0
12,6914,0
10,2689,0
13,4693,0
4,6825,0
9,12481,0
13,23397,0
13,8071,0
11,14803,0
2,18636,1
12,10580,0
9,19039,0
11,16421,0
9,24391,1
4,2753,0
8,11917,0
10,20430,0
5,14966,1
10,3448,0
14,9089,0
11,17567,0
10,10409,0
7,24263,1
2,20417,1
2,7635,1
9,20318,0
3,21065,1
8,15699,0
2,4347,0
7,9685,0
6,8940,0
13,9638,0
13,12499,0
4,21238,1
6,18051,1
7,4868,0
10,15260,0
9,17727,0
11,1805,0
10,13763,0
9,10403,0
12,5299,0
5,8793,0
5,20773,1
12,4572,0
13,877,0
9,24285,1
12,7620,0
4,10274,1
6,22696,1
10,22436,0
5,6463,0
12,23972,0
10,8398,0
5,2773,0
14,1719,0
13,21871,0
3,20397,1
8,15706,0
4,19186,1
14,17434,0
11,5337,0
8,20986,1
2,13988,1
7,24581,1
2,8799,1
10,22210,0
4,1601,0
10,23598,0
14,23331,0
14,10693,0
2,4815,1
8,24092,1
3,14651,1
4,23868,1
6,7287,0
6,23366,1
2,3838,0
8,3905,0
2,1858,0
10,2557,0
4,6341,0
14,24847,0
5,24837,1
4,22948,1
11,21877,0
6,1436,0
6,1019,0
5,21831,1
14,5489,0
10,20635,0
3,15288,1
11,1830,0
10,7793,0
4,11254,1
14,12899,0
4,8553,0
4,20191,1
12,8217,0
13,20150,0
14,16773,0
12,16144,0
14,14093,0
7,15843,0
14,19896,0
8,3294,0
6,23665,1
13,7453,0
2,5736,1
5,640,0
9,5829,0
9,12542,0
12,22063,0
10,4307,0
10,4957,0
4,17703,1
10,3315,0
5,16805,1
7,17247,1
7,22962,1
6,20735,1
5,17713,1
8,4161,0
10,10575,0
10,24637,1
12,2553,0
11,8899,0
6,4772,0
5,2435,0
9,18491,0
6,6761,0
7,1299,0
6,554,0
2,23133,1
4,452,0
12,13887,0
2,4350,0
5,16097,1
7,3572,0
10,22360,0
11,8945,0
8,20844,1
12,441,0
9,14317,0
14,16147,0
12,20480,0
13,17202,0
11,9910,0
7,24959,1
8,21596,1
3,10753,1
4,12861,1
4,14751,1
7,21128,1
11,15302,0
9,15156,0
10,20649,0
11,2975,0
6,10644,0
7,4465,0
2,24074,1
6,21394,1
5,9301,0
13,17700,0
8,4498,0
11,22051,0
3,20624,1
2,7844,1
10,6325,0
9,21528,0
4,10471,1
6,5804,0
6,22584,1
12,1709,0
11,19351,0
11,5924,0
12,11374,0
3,10227,1
14,11683,0
10,19462,0
8,23173,1
3,1352,0
9,21057,0
8,9300,0
9,13835,0
2,24325,1
4,22258,1
3,22266,1
11,20730,0
9,10332,0
2,6835,1
9,7777,0
4,9554,0
3,18629,1
11,20516,0
2,15612,1
9,7417,0
10,1623,0
7,16051,0
2,23287,1
2,3046,0
8,12210,0
5,4844,0
8,4381,0
13,11776,0
4,22785,1
9,18261,0
9,1608,0
2,18595,1
8,3098,0
9,17640,0
13,16501,0
4,8407,0
6,12900,0
10,19757,0
9,12137,0
11,12362,0
14,7382,0
8,18520,0
10,4371,0
8,2002,0
10,6249,0
5,8188,0
8,14263,0
14,20474,0
12,13406,0
9,14694,0
4,14433,1
14,21641,0
5,3965,0
9,14652,0
12,2407,0
8,20262,1
5,7549,0
14,446,0
13,18411,0
4,9620,1
9,14200,0
12,11995,0
9,854,0
2,5351,1
4,24805,1
8,21984,1
12,22446,0
9,16128,0
9,8510,0
3,3508,0
4,8190,0
13,3968,0
9,13443,0
5,9671,0
8,8635,0
9,20932,0
13,21979,0
11,16709,0
2,8124,1
4,21819,1
13,15826,0
2,18949,1
9,23121,1
11,17862,0
2,16139,1
8,6163,0
3,12187,1
2,925,0
2,11629,1
10,16268,0
4,3453,0
11,23152,0
6,6733,0
10,20492,0
13,7197,0
9,23331,1
5,24736,1
5,14975,1
7,2368,0
11,2347,0
14,9864,0
14,23047,0
9,421,0
2,15095,1
7,23863,1
12,23150,0
14,2606,0
4,3516,0
12,12709,0
8,11725,0
14,1235,0
2,14047,1
8,16036,0
6,996,0
5,4541,0
7,19111,1
8,10664,0
13,7369,0
14,2135,0
10,15154,0
6,5523,0
9,24314,1
9,6526,0
5,18734,1
2,12682,1
2,24794,1
13,15024,0
8,21310,1
2,7582,1
7,10852,0
8,20893,1
7,11674,0
7,1292,0
13,5361,0
7,20370,1
5,6864,0
11,1589,0
11,19384,0
5,14857,1
4,9949,1
6,16201,1
10,525,0
3,3834,0
7,6811,0
12,24450,0
10,6231,0
2,14376,1
7,22164,1
2,4628,0
8,18706,0
7,8052,0
14,19812,0
10,12197,0
8,21142,1
9,14794,0
11,15216,0
10,20362,0
6,2020,0
12,3537,0
6,5955,0
6,22661,1
7,23634,1
12,7874,0
10,2447,0
5,9270,0
6,7513,0
10,23489,0
9,4579,0
4,876,0
11,11535,0
9,4267,0
8,20689,1
11,19991,0
10,19374,0
13,24631,0
6,16052,1
6,633,0
8,20756,1
12,13299,0
2,24474,1
2,24889,1
10,17952,0
5,17338,1
4,2017,0
6,15401,1
13,12025,0
11,18775,0
4,8809,0
14,11441,0
2,5987,1
10,23909,0
11,1990,0
10,2120,0
10,24272,1
14,13753,0
4,11798,1
5,19053,1
4,12205,1
14,20574,0
10,1995,0
14,18350,0
8,15198,0
7,3756,0
8,18744,0
12,18342,0
2,23915,1
5,24572,1
2,13833,1
4,5418,0
12,11009,0
6,24538,1
10,2500,0
12,17740,0
14,24584,0
12,10511,0
2,6240,1
7,23364,1
12,6388,0
3,21146,1
13,22258,0
4,3199,0
2,19573,1
2,14406,1
10,2453,0
3,12614,1
3,17626,1
6,8108,0
5,3831,0
12,13136,0
3,13854,1
5,3413,0
7,17646,1
13,3101,0
4,6975,0
5,9431,0
14,19490,0
3,19417,1
3,14938,1
11,2773,0
5,4411,0
12,7351,0
9,9917,0
14,7985,0
9,2055,0
7,3959,0
7,14287,0
10,19442,0
10,24949,1
13,5359,0
10,11618,0
8,19413,1
8,15411,0
5,19624,1
7,12902,0
3,7694,1
14,2600,0
4,1785,0
12,18881,0
2,7852,1
5,11243,0
7,15487,0
12,13474,0
3,21393,1
6,22603,1
11,13110,0
9,12074,0
8,17977,0
12,10941,0
6,22551,1
11,6174,0
12,21879,0
12,9008,0
2,16936,1
6,777,0
4,5704,0
2,5807,1
13,21300,0
6,14489,1
10,10022,0
10,2543,0
8,6454,0
11,24620,0
13,19862,0
13,17397,0
11,16135,0
8,23589,1
7,11460,0
2,23804,1
10,1557,0
7,6811,0
6,777,0
8,8088,0
12,24372,0
4,16867,1
4,17166,1
4,11092,1
11,841,0
7,7287,0
10,19623,0
3,1821,0
12,19105,0
5,17308,1
9,19600,0
4,21135,1
10,23842,0
3,11110,1
14,17755,0
13,776,0
11,11738,0
4,14743,1
6,16906,1
10,1358,0
3,2241,0
2,2796,0
8,7194,0
5,5068,0
6,19884,1
10,9459,0
10,23295,0
7,19627,1
10,10829,0
9,18628,0
12,13271,0
12,5881,0
13,17582,0
4,15274,1
5,8376,0
7,4840,0
3,15007,1
11,2259,0
8,2494,0
6,14247,0
11,18795,0
2,4659,0
11,15963,0
9,2915,0
5,19844,1
6,11882,0
12,16457,0
12,12377,0
14,5563,0
8,13685,0
2,14439,1
5,13229,1
12,17582,0
7,16245,0
5,19870,1
8,7371,0
3,5038,0
7,15255,0
7,11273,0
4,4843,0
8,4744,0
10,19950,0
9,16075,0
8,6562,0
13,5316,0
4,5957,0
5,24924,1
6,8998,0
2,7491,1
13,23179,0
5,20033,1
11,22504,0
5,15112,1
4,21581,1
6,23886,1
7,22910,1
12,22869,0
13,21076,0
12,16651,0
14,16085,0
11,21998,0
2,12498,1
3,17086,1
11,15335,0
7,4271,0
5,12367,1
7,3169,0
2,18589,1
5,5331,0
7,19632,1
7,2229,0
5,16545,1
3,20305,1
10,17321,0
7,13259,0
14,7677,0
10,23569,0
5,20372,1
14,19123,0
4,19529,1
13,13842,0
12,1870,0
2,10423,1
3,19979,1
14,21609,0
6,19930,1
11,13845,0
12,15925,0
9,16366,0
7,22266,1
4,21066,1
9,13299,0
4,7824,0
5,15185,1
8,20128,1
5,24435,1
12,11517,0
14,24213,0
5,14536,1
3,571,0
12,19237,0
2,13667,1
12,21317,0
13,21852,0
8,14555,0
12,23792,0
5,12804,1
9,24592,1
7,22266,1
8,21145,1
14,733,0
12,10640,0
12,13242,0
7,23561,1
9,10971,0
10,875,0
6,5360,0
6,14716,1
14,13382,0
11,22292,0
7,3289,0
10,19971,0
13,20143,0
2,12303,1
2,9938,1
5,4091,0
2,18519,1
5,9850,0
3,23298,1
7,8462,0
8,9352,0
12,2918,0
7,8590,0
3,16535,1
11,12914,0
5,24109,1
8,11911,0
3,15248,1
14,20583,0
13,17606,0
13,2966,0
5,23463,1
4,6043,0
2,2619,0
6,9981,0
3,4939,0
9,8489,0
9,15039,0
7,5170,0
10,20663,0
10,3164,0
3,5789,0
10,2510,0
4,9331,0
8,22310,1
10,12362,0
5,16836,1
14,4120,0
5,20200,1
5,15092,1
14,18841,0
2,14167,1
14,3441,0
11,1235,0
14,14623,0
14,5701,0
13,4736,0
4,4564,0
14,6829,0
5,21730,1
9,2125,0
13,23115,0
12,13534,0
9,19579,0
3,22921,1
3,12233,1
14,22840,0
5,23722,1
2,21379,1
4,14612,1
5,2863,0
7,4776,0
2,21106,1
12,2351,0
7,3404,0
11,9625,0
14,741,0
2,15378,1
6,21960,1
6,20538,1
4,7283,0
5,23327,1
2,11842,1
10,9331,0
4,22480,1
9,9459,0
9,16759,0
4,2504,0
14,4086,0
4,16997,1
6,472,0
7,18224,1
11,17768,0
9,10602,0
9,11933,0
8,10481,0
14,10260,0
3,13323,1
2,14750,1
8,6760,0
3,14766,1
3,13278,1
4,22999,1
4,5509,0
9,17391,0
11,5930,0
13,4865,0
5,2175,0
7,8519,0
14,16552,0
5,7463,0
14,3262,0
9,5150,0
14,13716,0
3,2184,0
6,568,0
5,6959,0
11,5793,0
7,10972,0
5,21389,1
8,2380,0
9,3862,0
7,21657,1
13,22568,0
12,8878,0
14,18157,0
3,18718,1
14,16449,0
14,10945,0
10,10718,0
4,13022,1
5,16818,1
10,9485,0
6,4173,0
7,1061,0
7,366,0
7,18662,1
4,5293,0
12,1262,0
14,21859,0
12,2125,0
10,19924,0
9,4353,0
9,22821,1
12,13788,0
2,20776,1
7,14156,0
12,1728,0
13,12829,0
6,10557,0
11,13991,0
9,15140,0
12,15804,0
2,8013,1
11,440,0
12,10467,0
14,23733,0
8,10696,0
8,7303,0
8,20859,1
11,4039,0
13,1801,0
5,20330,1
8,20031,1
8,11158,0
3,19957,1
12,14605,0
8,17228,0
11,24793,0
4,23501,1
13,9517,0
7,686,0
7,9355,0
14,17582,0
4,24075,1
7,12914,0
2,6724,1
6,23350,1
6,2308,0
3,13675,1
4,14631,1
10,8471,0
10,18551,0
3,12456,1
7,4764,0
8,12060,0
14,4599,0
12,21456,0
5,22233,1
12,11434,0
9,9490,0
6,6149,0
13,3615,0
14,7439,0
3,3306,0
3,9445,1
6,23635,1
8,2191,0
4,21606,1
6,17760,1
9,16491,0
6,3958,0
5,14549,1
10,16011,0
4,22919,1
14,7214,0
2,12902,1
5,12002,1
9,13885,0
14,9509,0
7,8859,0
3,906,0
7,17008,1
13,3140,0
9,11068,0
13,16682,0
5,16467,1
4,21909,1
7,356,0
6,17724,1
2,15531,1
6,9610,0
7,16669,0
12,15053,0
9,24824,1
14,8736,0
4,9971,1
7,365,0
10,3016,0
2,10590,1
8,16093,0
2,18189,1
5,20610,1
11,12863,0
5,20610,1
14,970,0
2,14419,1
7,16209,0
5,10221,0
6,1768,0
2,11696,1
12,7514,0
7,5842,0
6,8843,0
2,21164,1
12,9393,0
5,1521,0
6,4305,0
12,14198,0
13,23690,0
3,23169,1
7,21762,1
5,12261,1
5,2142,0
11,22945,0
2,5505,1
9,18290,0
11,973,0
9,22049,1
2,14216,1
4,7489,0
9,14962,0
3,3403,0
6,6636,0
8,5215,0
5,7275,0
11,22509,0
12,6315,0
2,8497,1
8,18488,0
6,23764,1
8,13781,0
6,11856,0
9,9128,0
6,20382,1
9,14673,0
3,21375,1
4,15062,1
13,11158,0
12,19978,0
6,21069,1
7,6679,0
6,6034,0
5,17605,1
3,8096,1
10,20492,0
6,20577,1
11,918,0
10,12921,0
2,14594,1
9,24935,1
12,3160,0
6,2480,0
9,6219,0
12,17047,0
13,14739,0
12,16504,0
2,21771,1
4,12005,1
12,14027,0
5,18411,1
14,21758,0
5,598,0
14,5347,0
6,5894,0
4,14215,1
2,5596,1
14,4590,0
10,2177,0
5,18892,1
3,3557,0
11,23518,0
5,14876,1
8,2467,0
13,23517,0
10,9777,0
14,20088,0
7,4394,0
12,7849,0
4,10912,1
11,19814,0
6,18287,1
4,7376,0
11,12712,0
11,4157,0
14,15847,0
5,3819,0
2,6567,1
8,24635,1
4,12165,1
5,7973,0
13,11678,0
8,22520,1
3,9342,1
8,23152,1
7,24002,1
12,6180,0
10,17039,0
13,7386,0
11,18152,0
12,2965,0
2,13646,1
7,5813,0
6,8077,0
10,23900,0
7,6599,0
14,11072,0
6,11640,0
10,8539,0
3,14679,1
12,18020,0
8,16141,0
8,11506,0
2,12883,1
6,14902,1
11,6910,0
9,23769,1
9,23701,1
11,24735,0
11,9515,0
13,21694,0
2,14014,1
8,13149,0
9,14252,0
10,15334,0
12,3651,0
9,17926,0
8,16684,0
13,2960,0
14,17556,0
8,14032,0
12,17934,0
13,13902,0
5,23309,1
2,19686,1
9,15601,0
3,12850,1
9,20469,0
3,3329,0
8,8710,0
5,2868,0
11,1404,0
2,10055,1
3,9461,1
5,14936,1
9,5505,0
12,3855,0
9,12077,0
4,7371,0
4,1637,0
2,5635,1
9,3577,0
3,15330,1
9,24062,1
4,15762,1
6,21595,1
13,2755,0
14,13232,0
5,1038,0
7,24970,1
9,17487,0
7,16177,0
3,10058,1
7,16823,1
4,17350,1
5,23872,1
11,13658,0
10,16292,0
10,21673,0
8,7605,0
7,15600,0
13,5545,0
12,13498,0
13,15139,0
5,10029,0
5,17189,1
3,17659,1
11,14075,0
5,20059,1
12,5413,0
4,11301,1
8,20128,1
11,21350,0
9,15149,0
6,17268,1
4,4067,0
2,19880,1
10,586,0
5,14538,1
11,11977,0
7,21469,1
6,8649,0
9,7991,0
2,16867,1
7,15471,0
5,9833,0
12,6896,0
12,19698,0
10,8751,0
8,988,0
3,13809,1
5,11663,0
5,3944,0
11,23636,0
14,6851,0
9,2258,0
5,1362,0
13,3951,0
4,1261,0
8,21479,1
10,12055,0
8,3037,0
7,2157,0
8,17805,0
14,4330,0
2,10956,1
7,18742,1
3,8173,1
12,14459,0
7,22716,1
8,8166,0
11,7930,0
8,23195,1
12,11710,0
5,19525,1
6,20354,1
13,13131,0
11,12728,0
14,5427,0
8,4728,0
8,16916,0
4,10844,1
9,4300,0
4,7202,0
8,12126,0
10,16667,0
8,2464,0
11,3329,0
2,24324,1
7,12603,0
9,1796,0
