MrotInHour,Salary,Class
5,16884,1
2,14324,1
13,10338,1
7,16601,1
11,6754,1
11,8872,1
2,18430,1
2,15463,1
8,11189,1
7,8921,1
10,6388,1
14,15022,1
12,2345,0
7,3009,0
7,23718,1
8,4656,1
11,18711,1
11,19532,1
12,15804,1
14,3477,0
13,15742,1
2,20464,1
14,23529,1
7,533,0
12,23273,1
13,22849,1
3,895,0
8,20540,1
6,1301,0
10,19848,1
3,13252,1
10,21740,1
7,22633,1
9,16578,1
8,13016,1
8,8414,1
9,1368,0
6,9051,1
11,13015,1
5,6387,1
4,13511,1
5,4923,1
13,1947,0
11,13217,1
10,22160,1
7,11682,1
10,23789,1
6,23858,1
11,17237,1
3,2581,1
5,17501,1
3,12120,1
8,22835,1
5,8548,1
10,23790,1
6,24183,1
14,11645,1
8,2960,0
13,10989,1
9,10110,1
2,23802,1
9,18542,1
11,14336,1
14,19690,1
14,23756,1
9,10158,1
6,15937,1
14,6032,0
12,767,0
10,11568,1
6,4135,1
10,13653,1
6,22772,1
12,24268,1
13,3370,0
11,1046,0
7,7136,1
6,11092,1
14,6725,1
13,5548,0
2,17014,1
6,10594,1
7,23255,1
13,4596,0
8,14005,1
4,10648,1
9,8653,1
8,18190,1
9,4814,1
14,13514,1
9,22751,1
3,17492,1
10,6134,1
12,14401,1
2,24281,1
8,19706,1
4,10665,1
8,6805,1
7,16797,1
7,9154,1
7,19726,1
14,16805,1
5,23894,1
14,3952,0
14,17672,1
2,16589,1
14,12484,1
13,14269,1
14,17332,1
4,5756,1
6,17486,1
8,14886,1
8,2516,0
10,9012,1
13,8042,1
5,5997,1
13,17019,1
13,7669,1
11,11954,1
9,20201,1
12,12305,1
11,8570,1
4,4911,1
7,5148,1
14,16166,1
9,18178,1
14,17550,1
6,5405,1
8,3896,1
12,1108,0
4,15894,1
3,564,0
4,23251,1
3,22081,1
12,5845,1
11,716,0
9,9969,1
2,3241,1
5,12523,1
11,13388,1
4,17936,1
6,19957,1
13,7512,1
2,18542,1
4,8874,1
3,21932,1
6,22154,1
2,12541,1
10,19702,1
8,19293,1
11,20448,1
14,9956,1
10,6263,1
8,380,0
14,16597,1
10,2600,0
13,10428,1
10,4875,1
11,14482,1
4,7677,1
10,6598,1
14,13796,1
7,19511,1
9,9553,1
8,10088,1
14,9331,1
10,1745,0
14,15079,1
10,10254,1
2,17713,1
13,23944,1
4,5281,1
7,24760,1
5,7225,1
14,8753,1
12,6993,1
9,15486,1
9,3902,0
4,14559,1
8,24630,1
4,11603,1
8,12602,1
11,10299,1
2,1228,1
7,22128,1
6,1696,0
4,24483,1
2,4432,1
5,4350,1
9,4454,1
6,18358,1
2,7555,1
7,16616,1
9,8968,1
8,16560,1
5,24159,1
5,23188,1
3,10560,1
11,16761,1
11,15900,1
11,13176,1
13,20198,1
2,2488,1
6,8382,1
13,19239,1
5,4308,1
14,12163,1
13,16806,1
2,23524,1
4,13805,1
10,7203,1
5,14109,1
6,16691,1
11,7334,1
2,14519,1
9,5427,1
14,1230,0
7,9075,1
7,17846,1
12,22934,1
10,24739,1
6,11476,1
3,9755,1
5,8942,1
7,10836,1
3,3216,1
10,2233,0
14,6258,0
5,802,0
10,1476,0
6,7892,1
8,18256,1
6,4265,1
8,8459,1
5,4024,1
11,5133,0
3,1381,0
5,24161,1
9,13654,1
13,9738,1
6,1089,0
11,12175,1
14,2142,0
10,904,0
12,2906,0
12,1341,0
6,650,0
14,14428,1
4,17359,1
10,14041,1
8,10432,1
10,9220,1
8,19648,1
8,23815,1
10,22635,1
3,18536,1
2,21499,1
12,23301,1
3,20919,1
10,22438,1
12,18897,1
13,14557,1
14,8104,1
13,7314,1
6,1529,0
7,10009,1
12,3700,0
13,7252,1
7,24555,1
11,21311,1
11,10354,1
11,6722,1
3,20904,1
10,18637,1
10,18706,1
4,7563,1
2,9238,1
11,951,0
9,24679,1
2,12182,1
11,1965,0
9,15041,1
13,14101,1
13,5678,0
3,5008,1
7,3312,0
10,19060,1
7,3080,0
6,20637,1
9,11823,1
5,22465,1
2,11555,1
13,20068,1
3,22930,1
3,2033,1
12,15155,1
2,18295,1
4,10099,1
14,24419,1
11,20893,1
8,24509,1
12,22007,1
12,18050,1
9,6430,1
10,20157,1
2,22702,1
6,2111,0
2,19324,1
11,11966,1
4,4289,1
10,12630,1
9,22617,1
4,12432,1
12,11869,1
14,24871,1
4,19605,1
6,18143,1
8,4281,1
13,10799,1
7,19610,1
7,2271,0
10,12809,1
4,3718,1
9,14030,1
5,21904,1
3,4469,1
3,7523,1
2,15133,1
13,3938,0
3,24473,1
9,8561,1
7,9356,1
3,17963,1
5,13927,1
14,10772,1
14,7934,1
9,5371,1
8,16422,1
7,16362,1
7,10932,1
2,12892,1
8,3031,0
11,3287,0
5,13239,1
9,15525,1
9,9723,1
12,20501,1
5,19711,1
6,6728,1
10,24213,1
6,21538,1
9,8507,1
9,2778,0
2,12380,1
14,5151,0
13,17166,1
9,2603,0
13,2524,0
11,20637,1
5,16501,1
9,22539,1
6,22638,1
4,20292,1
13,20896,1
3,24701,1
11,7377,1
13,5412,0
7,22049,1
10,21209,1
3,12193,1
12,2145,0
9,23876,1
3,12992,1
7,8836,1
13,9920,1
10,10035,1
2,1994,1
10,19609,1
9,12474,1
7,757,0
4,2793,1
7,15178,1
7,16816,1
3,21634,1
7,24789,1
6,23482,1
6,24802,1
4,12954,1
5,19235,1
14,4087,0
6,5120,1
3,23833,1
7,23768,1
14,16922,1
3,21626,1
6,24250,1
8,20224,1
5,15366,1
4,23002,1
8,11128,1
3,11788,1
4,20187,1
6,6916,1
8,1353,0
7,24761,1
10,21281,1
10,23791,1
11,4849,0
7,7631,1
3,15834,1
5,16539,1
11,11902,1
7,15675,1
8,3738,0
6,16266,1
6,8937,1
14,5279,0
8,5008,1
2,4461,1
5,10299,1
11,15690,1
14,14795,1
2,15424,1
5,2370,0
3,4969,1
9,11034,1
13,24301,1
8,17134,1
13,17257,1
10,12345,1
8,4794,1
12,650,0
2,17946,1
9,1232,0
6,14263,1
9,22300,1
4,2220,1
12,18946,1
3,15723,1
4,21569,1
7,16121,1
14,10366,1
8,11606,1
3,14185,1
14,5897,0
6,15587,1
12,8113,1
3,14565,1
11,6691,1
5,16257,1
12,18014,1
5,11247,1
10,19977,1
4,17711,1
2,23591,1
5,1529,0
2,11768,1
6,16526,1
7,24186,1
6,16338,1
12,10035,1
2,5380,1
2,19358,1
8,10253,1
8,16605,1
6,21853,1
9,13055,1
8,1594,0
6,2069,0
11,15894,1
7,5538,1
10,17174,1
11,16436,1
7,18491,1
2,18111,1
11,19371,1
14,1834,0
8,10591,1
8,24715,1
7,5970,1
4,15667,1
2,12387,1
14,9846,1
4,12169,1
9,19936,1
8,8652,1
6,12231,1
10,9470,1
13,7010,1
9,1096,0
8,7093,1
10,7590,1
11,11205,1
2,6211,1
8,2868,0
3,11826,1
2,22448,1
6,18645,1
8,10651,1
10,13513,1
11,12808,1
2,8749,1
8,8459,1
6,7169,1
7,20279,1
11,7761,1
11,11529,1
6,23596,1
11,3234,0
14,11256,1
12,8126,1
12,1241,0
4,499,0
6,21233,1
9,3264,0
12,15777,1
5,5314,1
6,6095,1
8,5668,1
2,19476,1
2,2727,1
3,16679,1
13,1182,0
6,13247,1
3,9489,1
4,7644,1
6,15984,1
10,4217,0
7,15098,1
13,18683,1
5,16669,1
8,10759,1
4,2050,1
6,14259,1
6,1975,0
2,8951,1
12,22512,1
10,17818,1
7,4408,1
10,23391,1
13,20703,1
14,11899,1
13,5929,0
7,14250,1
3,24502,1
12,18376,1
6,16932,1
10,23184,1
8,12732,1
14,6451,0
13,2068,0
9,8410,1
6,4179,1
8,17303,1
11,8540,1
7,23006,1
10,10306,1
6,5741,1
10,23484,1
12,12295,1
4,779,0
5,22097,1
3,8716,1
3,8400,1
7,20181,1
10,13349,1
7,22727,1
6,23868,1
12,12505,1
9,8203,1
7,16327,1
13,2363,0
14,4182,0
13,1291,0
2,15671,1
10,7700,1
11,14402,1
3,12494,1
9,6204,1
8,18510,1
8,5867,1
8,14489,1
3,21957,1
13,23869,1
3,18036,1
2,20163,1
3,4534,1
9,20469,1
3,4800,1
9,18514,1
9,18548,1
4,18311,1
12,8383,1
14,17649,1
3,13519,1
11,3631,0
2,14248,1
12,9849,1
2,1413,1
14,4563,0
12,16036,1
9,21094,1
4,13991,1
2,3699,1
6,1603,0
9,7772,1
7,22345,1
12,20388,1
4,13186,1
6,11493,1
8,20948,1
14,12081,1
12,18650,1
4,16544,1
14,3657,0
11,11107,1
8,16879,1
4,6479,1
5,20358,1
2,17894,1
13,22950,1
7,24337,1
2,17487,1
3,20344,1
4,16896,1
5,3223,1
2,3147,1
11,17319,1
14,16531,1
3,7171,1
7,5553,1
8,11236,1
9,7638,1
7,21629,1
8,23748,1
13,1860,0
4,9932,1
7,18245,1
9,10041,1
9,6166,1
5,24681,1
3,22281,1
9,22292,1
3,5827,1
7,1794,0
10,13817,1
13,19012,1
11,2784,0
6,8874,1
6,9655,1
3,10102,1
6,16198,1
11,10516,1
12,21655,1
11,18935,1
13,17182,1
14,21423,1
10,23701,1
14,7987,1
6,16624,1
5,19876,1
14,3650,0
13,3367,0
4,12072,1
13,6460,1
11,3353,0
9,7086,1
11,22472,1
10,14378,1
13,17215,1
13,15572,1
9,13682,1
13,7303,1
6,12227,1
14,3558,0
3,22597,1
2,12687,1
12,5198,0
4,15945,1
9,8767,1
4,1714,0
4,7545,1
11,12548,1
12,4515,0
2,23919,1
12,21394,1
3,23708,1
6,10550,1
9,17398,1
10,21462,1
8,11601,1
7,15944,1
6,9840,1
7,18253,1
7,12165,1
12,16644,1
5,19590,1
13,1571,0
5,790,0
13,13797,1
13,18691,1
9,18463,1
3,13754,1
10,1160,0
11,15713,1
10,22634,1
9,22471,1
4,633,0
8,12402,1
10,19856,1
5,20006,1
8,22091,1
14,24929,1
14,19283,1
11,15656,1
3,645,0
8,12924,1
10,11715,1
13,6909,1
3,8439,1
7,9533,1
3,12558,1
2,11249,1
13,2457,0
4,9332,1
5,2262,0
3,13819,1
3,15719,1
8,5839,1
13,13208,1
5,18059,1
3,11222,1
8,778,0
2,23937,1
9,18481,1
14,3311,0
5,6608,1
14,19554,1
6,12317,1
9,19807,1
2,21954,1
10,20947,1
5,8983,1
4,24190,1
6,460,0
13,20208,1
4,1276,0
12,1938,0
7,8436,1
8,23142,1
11,7101,1
12,11840,1
10,10748,1
9,23029,1
14,7896,1
10,1046,0
6,10276,1
5,13102,1
9,20038,1
10,14756,1
6,5568,1
11,8353,1
10,20858,1
5,16151,1
9,19784,1
3,13878,1
9,4521,1
11,22075,1
11,369,0
7,13098,1
7,22790,1
11,15548,1
11,11763,1
9,18340,1
6,1350,0
3,7548,1
13,21802,1
10,21742,1
4,20849,1
10,18990,1
10,12185,1
13,4418,0
13,13728,1
8,5507,1
3,11255,1
12,23364,1
5,6470,1
3,20839,1
8,22385,1
9,11507,1
2,8845,1
12,16954,1
8,19444,1
4,18408,1
7,11627,1
8,10363,1
11,6640,1
11,23881,1
5,6083,1
4,6273,1
2,18472,1
4,17446,1
14,15019,1
10,11893,1
9,19179,1
13,13803,1
5,14018,1
8,458,0
11,23235,1
14,23101,1
4,2081,1
13,22654,1
14,8190,1
14,6508,0
2,1787,1
13,6160,0
14,10297,1
9,393,0
10,11502,1
11,14621,1
13,12046,1
2,1180,1
5,11678,1
10,24036,1
14,13934,1
5,23232,1
6,20589,1
4,18721,1
8,12109,1
5,10722,1
4,12114,1
10,952,0
4,9242,1
10,11556,1
13,5756,0
13,11908,1
5,18954,1
10,20853,1
7,16420,1
5,4113,1
11,23680,1
2,824,0
6,3124,1
4,8284,1
5,20203,1
9,24672,1
4,9561,1
7,19409,1
7,19354,1
12,1831,0
12,17655,1
13,2392,0
3,13718,1
5,15570,1
13,23697,1
2,23491,1
2,3836,1
10,20550,1
6,21225,1
8,21321,1
13,2899,0
4,21978,1
13,13251,1
2,20921,1
2,6692,1
13,9824,1
9,18865,1
12,21362,1
3,4652,1
9,23093,1
7,24516,1
14,7911,1
14,580,0
11,14694,1
10,22594,1
14,2429,0
9,18999,1
5,10731,1
8,20833,1
8,7194,1
4,8103,1
3,10160,1
5,18358,1
5,3616,1
5,9193,1
14,23522,1
3,16763,1
2,6298,1
10,14808,1
11,5572,1
7,5582,1
12,11458,1
3,5785,1
14,18260,1
7,9550,1
14,5410,0
7,7346,1
9,13685,1
12,1129,0
10,5994,1
3,11902,1
8,15850,1
11,6230,1
4,19467,1
3,7806,1
7,4621,1
14,8195,1
5,7224,1
11,870,0
2,24323,1
4,7462,1
7,3873,1
8,6413,1
2,6066,1
4,24002,1
10,23667,1
11,14270,1
5,9501,1
9,24127,1
10,10190,1
2,23976,1
11,19243,1
4,15682,1
7,17344,1
10,20050,1
5,8013,1
2,10888,1
12,16293,1
7,15729,1
7,21730,1
3,12390,1
3,5159,1
4,3485,1
3,15962,1
5,16955,1
7,18057,1
11,12492,1
12,11483,1
10,19251,1
4,11371,1
6,6993,1
7,18487,1
8,19822,1
3,4985,1
13,18465,1
9,16031,1
11,14718,1
5,12668,1
11,7480,1
8,11814,1
8,5325,1
5,7761,1
10,14544,1
4,9583,1
2,24748,1
10,9074,1
4,2777,1
8,8725,1
10,16956,1
9,1112,0
9,5807,1
12,1592,0
3,1559,1
12,535,0
12,8560,1
9,13222,1
10,13276,1
4,2265,1
6,22640,1
5,20093,1
2,3986,1
7,18669,1
10,13494,1
10,9835,1
11,20093,1
7,23088,1
2,4421,1
2,21457,1
7,15469,1
8,1911,0
6,18759,1
10,22065,1
3,12716,1
10,10407,1
7,23524,1
10,10122,1
9,15977,1
8,18547,1
7,11789,1
6,3201,1
2,11681,1
2,6646,1
14,7231,1
2,18337,1
10,6054,1
2,15267,1
13,19218,1
11,5459,1
10,17258,1
12,11766,1
7,3006,0
10,15175,1
7,8480,1
14,15357,1
13,7353,1
8,5903,1
7,23763,1
4,20069,1
8,21073,1
11,23970,1
7,3133,0
7,6882,1
12,22307,1
12,16947,1
9,12013,1
2,21479,1
5,22991,1
14,19463,1
11,7712,1
11,9114,1
11,10363,1
5,19397,1
14,17439,1
13,3307,0
6,13789,1
2,20897,1
8,23059,1
13,18359,1
8,7750,1
10,21584,1
3,15718,1
2,20636,1
14,2960,0
13,21187,1
4,24779,1
10,8749,1
4,23656,1
5,6936,1
7,22691,1
11,20716,1
6,9801,1
4,9046,1
8,24606,1
8,17165,1
3,8610,1
6,6674,1
4,9585,1
5,16085,1
10,22330,1
5,17612,1
4,20160,1
12,15595,1
4,894,0
5,6070,1
12,8305,1
13,21123,1
9,19126,1
5,13616,1
9,8713,1
3,7111,1
5,20332,1
12,13459,1
9,19283,1
9,394,0
5,11409,1
13,9341,1
7,14741,1
11,11345,1
6,8051,1
6,21394,1
4,4975,1
14,2784,0
12,9961,1
7,14564,1
13,11876,1
9,15180,1
4,9613,1
5,24575,1
14,24790,1
6,23977,1
2,2146,1
11,6821,1
2,10045,1
9,21876,1
7,4320,1
14,14556,1
12,20102,1
2,7785,1
13,446,0
5,24573,1
14,14237,1
12,24115,1
3,20644,1
4,15129,1
13,9090,1
9,22582,1
9,11420,1
7,2254,0
7,16445,1
8,20552,1
2,7121,1
14,7777,1
13,20958,1
2,17428,1
13,9400,1
14,15000,1
5,24209,1
14,11495,1
11,18501,1
4,15232,1
7,1582,0
11,23396,1
2,10558,1
13,17657,1
10,12573,1
4,1989,1
13,2064,0
8,19827,1
3,15668,1
8,13182,1
7,9744,1
4,18643,1
6,7845,1
6,8625,1
6,4330,1
2,20298,1
8,949,0
8,9675,1
3,580,0
9,551,0
13,13929,1
14,6257,0
14,1196,0
10,9009,1
14,10986,1
9,6296,1
2,10417,1
6,21035,1
2,11935,1
8,5436,1
9,9162,1
4,10891,1
5,5431,1
4,937,0
12,21122,1
12,2845,0
13,3580,0
8,2449,0
10,12581,1
6,24886,1
4,518,0
2,7120,1
5,7711,1
9,15238,1
14,1211,0
12,12506,1
9,19093,1
5,18449,1
9,21354,1
5,7290,1
4,23486,1
12,5474,0
12,16670,1
9,2181,0
2,11781,1
10,10059,1
4,360,0
3,23466,1
3,5709,1
10,20757,1
4,18450,1
13,23605,1
6,10571,1
7,17919,1
9,1701,0
8,13137,1
12,1463,0
4,18948,1
11,14618,1
14,13922,1
12,17111,1
11,23039,1
6,21466,1
6,13019,1
6,13213,1
5,713,0
2,10258,1
14,10187,1
2,6650,1
11,19735,1
12,20211,1
7,14488,1
11,4765,0
5,19813,1
4,4401,1
7,20732,1
4,8623,1
13,23853,1
6,16650,1
7,7420,1
10,8090,1
11,9046,1
3,24930,1
12,6386,1
3,1993,1
5,4602,1
13,8840,1
11,10823,1
13,23102,1
12,17497,1
9,9266,1
3,10641,1
8,3350,0
12,3633,0
4,23564,1
6,17826,1
12,1053,0
8,5676,1
4,3340,1
7,18413,1
6,12381,1
8,16058,1
2,24824,1
12,2939,0
14,3823,0
13,16901,1
14,3202,0
14,1931,0
8,16843,1
10,597,0
7,18461,1
5,14495,1
13,15709,1
14,20859,1
7,22122,1
10,3512,0
2,6942,1
14,7171,1
4,3931,1
7,9974,1
8,24682,1
10,22617,1
2,5361,1
8,1931,0
3,9782,1
7,22578,1
8,23694,1
2,7363,1
7,23952,1
12,24237,1
11,21734,1
13,7995,1
2,18016,1
12,827,0
12,18489,1
9,13097,1
7,20053,1
7,2078,0
14,11120,1
5,7198,1
7,2365,0
13,721,0
13,2022,0
10,21180,1
12,15894,1
5,16911,1
5,18619,1
8,15478,1
7,13778,1
4,6281,1
2,22395,1
11,22189,1
9,5167,1
7,15220,1
11,9833,1
14,7102,1
6,18933,1
14,16555,1
5,21414,1
7,5762,1
5,14476,1
9,3579,0
7,9480,1
5,17289,1
5,4559,1
11,23684,1
6,8929,1
7,21854,1
13,7950,1
5,2177,0
9,20221,1
3,18224,1
3,1539,1
4,8402,1
8,13593,1
12,5452,0
5,13331,1
5,18721,1
12,22125,1
7,4318,1
10,10660,1
12,4589,0
9,5396,1
7,18017,1
10,8121,1
3,980,0
9,11025,1
8,14340,1
13,21507,1
4,2227,1
11,17059,1
5,24408,1
14,8651,1
11,5676,1
10,2534,0
10,3471,0
13,8461,1
9,10503,1
4,24464,1
11,976,0
8,21804,1
9,7783,1
3,5973,1
8,19388,1
11,1706,0
8,9922,1
7,17424,1
13,4456,0
10,13952,1
5,11117,1
5,2599,1
2,15741,1
13,12826,1
12,22953,1
4,22579,1
13,5143,0
12,14904,1
9,16153,1
4,5742,1
9,5400,1
7,14583,1
4,9500,1
6,17182,1
12,8508,1
10,15379,1
13,5932,0
6,4362,1
10,16283,1
6,13339,1
10,16281,1
10,12250,1
11,1382,0
10,5299,1
11,10740,1
10,23773,1
2,3168,1
5,9994,1
12,13212,1
4,24770,1
12,12069,1
2,2860,1
6,388,0
10,5498,1
5,6582,1
5,1322,0
7,23429,1
4,1276,0
4,19595,1
12,12667,1
2,20589,1
13,3398,0
10,8751,1
9,7923,1
10,5666,1
2,6638,1
4,8834,1
3,1773,1
7,17169,1
5,19161,1
11,337,0
8,17966,1
2,23531,1
4,19004,1
12,16085,1
5,12452,1
3,11255,1
7,8618,1
4,13482,1
7,10350,1
4,17695,1
8,15773,1
13,9569,1
2,15062,1
7,2210,0
4,7162,1
7,17992,1
4,22095,1
4,18652,1
3,11681,1
4,1790,0
3,23427,1
5,12030,1
9,5915,1
3,18055,1
9,15559,1
6,2973,1
10,24095,1
3,3284,1
4,17479,1
10,10922,1
5,15322,1
13,24814,1
5,9165,1
11,8080,1
14,13335,1
9,9660,1
2,19814,1
12,10876,1
5,2985,1
8,8579,1
4,5062,1
7,10260,1
3,17781,1
12,16073,1
14,8575,1
8,7082,1
3,20627,1
10,2949,0
8,4337,1
11,14147,1
8,12516,1
7,23565,1
11,9878,1
10,2836,0
8,15817,1
8,20543,1
7,24038,1
8,20471,1
12,11409,1
14,19782,1
9,12739,1
6,1614,0
8,13934,1
3,22912,1
3,14062,1
9,3399,0
3,23862,1
10,21996,1
2,21204,1
14,868,0
2,4726,1
8,6531,1
5,23654,1
9,18749,1
11,10647,1
11,9033,1
7,13451,1
14,16384,1
10,24476,1
11,14151,1
8,11313,1
3,22016,1
5,7087,1
8,20078,1
9,24129,1
7,4940,1
7,11833,1
12,11953,1
7,16640,1
6,15718,1
3,3164,1
5,20988,1
13,19904,1
12,24539,1
7,23397,1
2,10651,1
9,4668,1
3,12110,1
14,1537,0
12,15283,1
5,10720,1
7,15910,1
10,3819,0
9,20281,1
8,11371,1
7,23070,1
9,6539,1
9,16724,1
4,16977,1
8,6936,1
14,9632,1
14,5602,0
6,22368,1
2,15004,1
13,9015,1
9,19344,1
8,14159,1
12,10358,1
6,16088,1
13,2439,0
4,18705,1
10,18876,1
14,12996,1
3,24086,1
9,22149,1
6,10730,1
11,24871,1
13,6569,1
11,6040,1
5,21488,1
5,19574,1
3,13162,1
6,9054,1
13,2182,0
6,23137,1
10,21974,1
14,20634,1
2,20681,1
13,24411,1
10,16195,1
13,3102,0
11,4352,0
11,8402,1
7,6635,1
13,8385,1
3,17173,1
3,9225,1
2,13676,1
8,24430,1
7,12593,1
4,2348,1
9,13269,1
5,4820,1
4,18755,1
7,8312,1
3,23445,1
3,6457,1
6,9096,1
13,15297,1
12,5212,0
7,925,0
2,4068,1
5,10743,1
6,13636,1
5,5507,1
5,23850,1
13,11226,1
11,658,0
8,24550,1
5,24847,1
12,16069,1
9,10994,1
6,1406,0
11,18235,1
13,1414,0
12,6645,1
7,24445,1
10,1167,0
12,16398,1
5,2924,1
6,1317,0
14,1973,0
7,15208,1
8,14159,1
12,8159,1
7,6731,1
9,8515,1
9,13581,1
5,7894,1
9,10533,1
3,17776,1
5,24276,1
13,6358,1
2,20332,1
14,11609,1
11,14241,1
3,3515,1
10,24738,1
6,2468,0
3,1006,0
11,3639,0
2,9164,1
3,10020,1
13,14295,1
4,1099,0
12,17235,1
10,16183,1
8,20840,1
10,15414,1
12,10490,1
8,4240,1
2,4868,1
3,4530,1
10,17902,1
13,16169,1
13,1960,0
2,10106,1
9,8057,1
11,16700,1
8,17622,1
12,6739,1
5,21349,1
3,3852,1
8,21902,1
11,6197,1
8,3923,1
2,10676,1
10,18270,1
11,17260,1
14,17092,1
8,10665,1
13,13816,1
3,14511,1
5,6862,1
2,11349,1
11,4749,0
4,7440,1
6,10927,1
7,22585,1
8,9134,1
8,7487,1
2,17775,1
2,4421,1
9,8439,1
2,14125,1
14,2277,0
5,15086,1
4,16813,1
11,5785,1
7,3526,1
14,10794,1
6,21588,1
4,23711,1
6,18646,1
13,17000,1
9,2016,0
11,21792,1
14,8869,1
2,21943,1
6,10748,1
6,10680,1
7,14284,1
10,13701,1
8,7301,1
6,7635,1
12,6511,1
14,9784,1
10,4524,0
3,447,0
12,15649,1
4,6107,1
10,6060,1
14,14751,1
7,19223,1
4,14345,1
8,16742,1
14,16440,1
6,15674,1
12,9474,1
3,4551,1
11,889,0
7,18834,1
9,24782,1
2,24892,1
9,4596,1
9,19518,1
9,12543,1
12,21488,1
5,7163,1
13,2742,0
12,15279,1
5,5454,1
12,2240,0
3,8413,1
5,14892,1
3,18389,1
11,2168,0
10,12272,1
11,5903,1
4,23205,1
12,16989,1
4,13589,1
10,17115,1
5,15326,1
11,20646,1
5,11133,1
3,24858,1
14,4980,0
3,13845,1
11,9279,1
13,24926,1
5,24342,1
4,9336,1
6,22807,1
13,15342,1
11,18606,1
6,7322,1
10,798,0
4,16444,1
12,8426,1
9,17148,1
9,7730,1
10,7726,1
13,15429,1
11,6264,1
13,13502,1
11,13804,1
13,17822,1
8,7987,1
14,20815,1
11,11463,1
4,10592,1
11,9131,1
11,22353,1
3,17510,1
13,1623,0
3,2682,1
3,22111,1
11,5816,1
9,21919,1
14,24388,1
4,7292,1
14,14131,1
7,15727,1
8,24150,1
10,19314,1
8,18729,1
12,22493,1
12,8529,1
14,2699,0
10,13829,1
14,24248,1
11,4795,0
12,2851,0
4,5363,1
14,7131,1
12,7829,1
12,15136,1
14,2002,0
4,23205,1
3,18264,1
12,16530,1
5,20755,1
10,24795,1
8,11328,1
5,17957,1
9,22892,1
13,21576,1
6,22736,1
8,22228,1
4,5182,1
11,9945,1
10,21319,1
5,13105,1
6,16785,1
10,18515,1
8,1566,0
3,13694,1
5,7789,1
12,13994,1
13,24791,1
7,14638,1
13,13123,1
5,21451,1
12,14533,1
9,21194,1
4,11066,1
4,11230,1
4,18155,1
12,17923,1
2,15966,1
9,20740,1
14,11278,1
11,3646,0
6,21030,1
8,1392,0
14,2145,0
10,20659,1
7,1794,0
9,14790,1
6,3317,1
8,16835,1
9,15805,1
4,24141,1
6,10226,1
12,7760,1
14,9421,1
2,11951,1
2,10652,1
8,3256,0
14,5945,0
14,1616,0
12,1872,0
6,6896,1
3,23112,1
9,7704,1
13,19652,1
2,15616,1
12,883,0
9,17388,1
10,18533,1
13,5142,0
11,10755,1
4,968,0
14,9776,1
11,17837,1
4,13266,1
2,19902,1
12,4458,0
8,23081,1
8,849,0
4,7223,1
13,24592,1
11,24249,1
12,12282,1
8,22310,1
6,9887,1
11,12700,1
5,15139,1
3,1329,0
4,11438,1
3,14984,1
13,24871,1
5,20404,1
4,12644,1
11,22432,1
10,15323,1
9,1200,0
7,16557,1
2,9422,1
9,1733,0
5,1949,0
4,16271,1
7,20405,1
6,16197,1
5,4209,1
4,10615,1
11,8014,1
10,7945,1
4,8463,1
6,23434,1
6,24882,1
12,22515,1
13,15844,1
12,9343,1
2,21772,1
11,8286,1
7,19316,1
5,6571,1
2,22571,1
3,6714,1
2,690,0
7,9522,1
3,22774,1
6,9558,1
4,18509,1
8,17563,1
3,11848,1
8,15700,1
6,14167,1
8,17450,1
10,5528,1
14,20501,1
10,24510,1
12,24866,1
2,10138,1
11,16529,1
5,9875,1
7,5581,1
4,1637,0
5,21751,1
5,9930,1
2,6418,1
2,21234,1
10,1339,0
8,4256,1
4,24711,1
10,24936,1
7,10609,1
13,1511,0
12,8952,1
6,7260,1
9,4396,1
13,3542,0
10,1815,0
13,3433,0
5,11294,1
12,9150,1
13,1445,0
6,22283,1
3,12422,1
11,5763,1
12,9763,1
8,9877,1
10,24166,1
10,24876,1
3,17401,1
6,2024,0
9,6728,1
13,15029,1
14,13872,1
6,8964,1
10,5277,1
7,24904,1
13,11166,1
10,13879,1
7,8850,1
12,6492,1
13,15814,1
12,23408,1
2,16767,1
8,10653,1
8,908,0
13,7497,1
7,14841,1
3,18118,1
12,17522,1
7,12315,1
12,24077,1
10,11226,1
7,16074,1
13,10578,1
13,17874,1
3,22843,1
5,15306,1
11,20957,1
10,20406,1
11,4628,0
7,3062,0
12,6207,1
3,18281,1
10,10640,1
9,22242,1
11,22848,1
9,3316,0
3,24231,1
3,13094,1
6,7588,1
9,17340,1
4,15365,1
8,6827,1
6,6455,1
6,9431,1
5,11690,1
6,5064,1
5,23579,1
5,1625,0
14,1923,0
10,9544,1
10,24753,1
6,19957,1
13,16801,1
12,19676,1
9,11659,1
9,23801,1
10,16959,1
3,23599,1
8,19336,1
8,12940,1
5,5972,1
5,12573,1
7,4829,1
6,17572,1
7,10536,1
6,13249,1
12,9614,1
5,2651,1
8,12024,1
10,23304,1
11,23310,1
5,9914,1
10,336,0
6,20530,1
5,7378,1
14,19993,1
4,18828,1
3,11459,1
10,15866,1
5,6793,1
12,14569,1
2,11032,1
11,18489,1
7,12493,1
2,16937,1
3,14359,1
4,2917,1
4,19489,1
4,17379,1
3,3403,1
14,23285,1
8,23615,1
2,11254,1
11,18320,1
12,5118,0
9,12083,1
10,19418,1
4,2890,1
6,16795,1
10,3300,0
7,19272,1
13,21618,1
8,23170,1
10,9823,1
7,12230,1
12,6272,1
8,18588,1
