MrotInHour,Salary,Class
10,24563,1
13,19265,1
12,21854,1
4,2533,0
13,19009,1
3,6157,1
14,6806,0
9,1566,0
11,9193,0
12,9261,0
8,20618,1
11,11788,0
11,15928,1
10,10858,0
12,22020,1
12,14573,0
11,22938,1
4,7229,1
8,16270,1
12,13172,0
7,23520,1
6,18432,1
12,21459,1
6,2772,0
8,23883,1
13,4395,0
2,20203,1
9,13928,1
2,20496,1
14,3401,0
8,2911,0
3,18951,1
7,13008,1
10,11044,0
5,23926,1
10,17222,1
10,13591,0
12,11880,0
8,4000,0
5,20048,1
6,24285,1
7,1809,0
7,9466,0
12,638,0
10,11253,0
3,15425,1
4,2147,0
9,22941,1
4,13708,1
3,13415,1
14,20685,1
5,11390,1
3,18165,1
5,7772,1
9,1224,0
2,22008,1
13,13871,0
8,15707,1
6,9647,1
8,24510,1
9,16505,1
11,23988,1
9,1888,0
3,764,0
8,20334,1
8,15913,1
3,3170,0
6,2735,0
8,16848,1
6,3044,0
4,14604,1
3,2810,0
3,9669,1
13,3752,0
10,22418,1
12,19721,1
5,3391,0
5,6041,0
10,24918,1
9,22359,1
4,3264,0
7,7601,0
11,9816,0
7,19472,1
6,21921,1
12,6470,0
14,751,0
2,24314,1
7,18412,1
10,2181,0
11,12128,0
12,14314,0
2,16448,1
12,23836,1
5,15358,1
10,17558,1
11,9442,0
13,24396,1
11,11838,0
5,14824,1
4,5321,0
6,4134,0
14,8109,0
11,12969,0
6,11540,1
10,11305,0
5,19301,1
9,7186,0
4,10549,1
7,2142,0
3,15144,1
12,3908,0
8,20475,1
7,18730,1
3,7978,1
5,24455,1
3,18981,1
13,2284,0
4,4018,0
11,5355,0
3,13239,1
3,8466,1
4,24125,1
7,9348,0
4,20179,1
3,22518,1
14,22916,1
7,2033,0
6,23794,1
14,23839,1
8,6010,0
8,12367,1
7,7861,0
13,21393,1
8,16314,1
3,5031,1
2,17697,1
11,22587,1
14,952,0
14,4445,0
9,12208,0
10,18881,1
14,12007,0
6,4147,0
13,5075,0
12,5212,0
7,5805,0
4,18468,1
6,7495,0
11,17942,1
13,2404,0
2,16157,1
6,24707,1
7,7393,0
5,7997,1
13,21953,1
3,6810,1
5,3223,0
12,7147,0
11,15307,0
13,15622,0
14,10900,0
8,2859,0
8,12340,1
11,24498,1
7,23763,1
6,10367,1
7,21988,1
5,5810,0
13,11950,0
13,10987,0
8,1525,0
8,18970,1
10,24204,1
8,16074,1
7,19458,1
12,16311,0
4,10264,1
7,8213,0
6,20678,1
4,19161,1
4,8842,1
10,4775,0
10,14784,1
11,18618,1
13,4966,0
9,905,0
14,5090,0
10,21675,1
8,13265,1
6,19100,1
13,16329,0
12,13432,0
7,5736,0
5,14158,1
7,20591,1
13,16751,0
8,21603,1
6,23188,1
3,3883,0
3,18002,1
2,2667,0
8,8793,0
6,4274,0
4,7652,1
6,16077,1
4,5592,0
3,14604,1
2,13619,1
11,10668,0
2,9724,1
7,22446,1
9,16831,1
2,20204,1
10,22728,1
13,16283,0
8,18281,1
2,20805,1
4,6070,1
12,13099,0
6,24597,1
9,16917,1
14,19369,0
8,12737,1
8,15257,1
2,22768,1
14,5583,0
11,24150,1
14,19901,0
12,17377,1
2,21491,1
12,11897,0
3,13097,1
10,6151,0
3,23214,1
3,4898,1
12,1051,0
13,8239,0
12,19805,1
11,21265,1
5,1640,0
9,18953,1
2,22719,1
5,6933,0
5,13703,1
4,15534,1
8,24915,1
7,18001,1
10,10526,0
13,12105,0
10,1585,0
8,2044,0
11,12356,0
5,16211,1
9,23868,1
10,13260,0
13,10670,0
10,20919,1
7,24727,1
5,6443,0
10,15132,1
13,15847,0
13,10340,0
11,15515,0
9,19356,1
10,3663,0
14,4856,0
9,6847,0
13,1430,0
11,17508,1
11,18815,1
11,22371,1
3,5835,1
13,10901,0
10,14974,1
8,15941,1
8,14757,1
7,11128,1
14,4122,0
9,24775,1
11,555,0
6,21951,1
11,4475,0
4,18295,1
6,19338,1
14,23175,1
2,12948,1
11,22145,1
8,22361,1
12,6235,0
14,24065,1
10,17026,1
14,10381,0
9,10861,0
2,20465,1
5,4442,0
12,2906,0
9,24091,1
3,5606,1
6,20574,1
11,17612,1
4,14965,1
3,16865,1
5,2825,0
7,22238,1
5,4298,0
12,19733,1
12,17058,0
4,9996,1
4,1146,0
9,13371,1
12,5852,0
10,13638,0
2,9484,1
10,19938,1
3,11053,1
3,1690,0
4,23523,1
2,22521,1
8,12165,1
13,23827,1
6,8383,0
4,4263,0
10,19509,1
7,5281,0
5,21111,1
5,7836,1
3,13139,1
3,17591,1
6,6560,0
13,12118,0
9,23830,1
12,3208,0
4,8664,1
10,5846,0
10,7582,0
3,4781,1
4,4029,0
10,12991,0
7,19835,1
9,8459,0
13,22613,1
3,9487,1
11,16749,1
11,21334,1
9,6469,0
6,6156,0
3,540,0
6,9377,1
14,15118,0
14,21455,1
5,20663,1
8,15011,1
6,16896,1
4,17128,1
3,14206,1
5,4820,0
10,18229,1
10,18792,1
8,20235,1
9,20767,1
13,22941,1
4,19460,1
11,24685,1
10,22992,1
3,14700,1
12,11405,0
10,23421,1
7,1258,0
5,5480,0
8,9197,0
14,12166,0
6,15075,1
9,7581,0
5,20766,1
11,15680,0
7,12891,1
11,17771,1
7,11221,1
14,19046,0
8,17149,1
10,9961,0
12,13962,0
12,16865,0
9,13118,1
7,24172,1
12,17823,1
12,3649,0
9,16006,1
10,13507,0
4,6798,1
9,23966,1
8,23702,1
6,24838,1
14,8981,0
2,20178,1
12,2577,0
4,4143,0
7,10551,1
8,14123,1
12,8712,0
14,17130,0
8,4253,0
9,18869,1
4,7206,1
5,24789,1
7,16802,1
2,24376,1
5,21546,1
8,8078,0
13,7058,0
5,11887,1
12,15553,0
5,18487,1
2,7755,1
5,15239,1
12,7498,0
13,13802,0
11,17353,1
4,9058,1
2,6203,1
7,9927,0
6,19961,1
7,3026,0
11,4408,0
11,24870,1
2,17049,1
3,19769,1
11,18451,1
2,595,0
6,16106,1
4,24059,1
14,10268,0
9,6063,0
12,22130,1
4,19552,1
12,13748,0
3,1044,0
14,7056,0
13,16888,0
6,14471,1
7,15365,1
6,20863,1
9,9644,0
12,2717,0
6,14059,1
13,5485,0
12,18514,1
12,21964,1
13,15971,0
8,14396,1
6,9207,1
5,23887,1
14,3722,0
4,3927,0
11,21989,1
7,3280,0
14,2772,0
11,8733,0
2,24326,1
6,1023,0
11,6013,0
2,20232,1
12,7739,0
2,17205,1
8,6105,0
2,577,0
13,10931,0
5,7470,1
8,16342,1
2,8745,1
10,9499,0
4,5174,0
12,20889,1
6,24874,1
11,11584,0
3,7897,1
4,19278,1
2,15723,1
10,15334,1
5,777,0
9,14774,1
9,22216,1
3,11764,1
6,12957,1
2,18407,1
14,13248,0
13,22079,1
5,20830,1
8,18596,1
13,19945,1
3,12890,1
5,9991,1
4,11727,1
8,20737,1
9,18504,1
4,2525,0
5,7623,1
2,3584,1
14,14557,0
5,12098,1
6,13234,1
9,2943,0
8,9239,0
10,16416,1
8,19444,1
13,3769,0
2,24760,1
11,6536,0
14,4537,0
9,21091,1
10,14078,0
2,2544,0
4,22371,1
2,16792,1
3,3318,0
9,9160,0
7,18001,1
10,12429,0
4,4749,0
13,9959,0
3,10292,1
6,5327,0
14,20039,0
5,15960,1
8,11998,1
13,3779,0
4,11945,1
14,14228,0
4,16206,1
7,13201,1
9,19090,1
2,9860,1
5,20357,1
2,18302,1
10,15236,1
7,17464,1
11,5285,0
10,2206,0
5,11398,1
7,21212,1
8,19915,1
7,6246,0
13,626,0
12,10943,0
7,3434,0
7,4025,0
6,20786,1
3,15327,1
9,7171,0
6,1532,0
9,3253,0
3,19804,1
7,23602,1
8,8567,0
8,17368,1
4,9253,1
2,7415,1
12,10995,0
11,18247,1
5,3314,0
14,1581,0
12,7605,0
7,9295,0
11,15559,0
4,2732,0
7,7746,0
11,19837,1
14,17453,0
7,501,0
7,4741,0
11,24325,1
12,20352,1
10,22544,1
5,20868,1
5,2748,0
10,7178,0
12,4031,0
6,17115,1
6,18502,1
3,8945,1
7,6922,0
6,22887,1
3,24330,1
13,20200,1
14,19223,0
14,22581,1
5,8720,1
3,19807,1
8,17917,1
2,1944,0
2,14390,1
9,1515,0
9,7248,0
8,8484,0
14,1241,0
6,16215,1
7,13559,1
14,1938,0
5,8314,1
6,23262,1
13,10188,0
8,7280,0
5,3992,0
7,3256,0
5,13177,1
6,23575,1
5,24849,1
9,23701,1
13,12395,0
12,19372,1
9,6909,0
2,3477,1
10,17213,1
11,20231,1
4,843,0
10,19314,1
2,1037,0
3,12180,1
12,10881,0
11,13607,0
12,16892,0
12,4986,0
4,19049,1
12,10127,0
5,4693,0
13,20877,1
6,19414,1
13,21626,1
4,4831,0
14,17486,0
12,8698,0
2,21935,1
7,24894,1
3,9190,1
12,24079,1
11,14371,0
9,16594,1
12,15859,0
9,24074,1
4,18867,1
3,15208,1
13,8829,0
13,8223,0
2,14549,1
11,22048,1
6,23489,1
8,10281,0
3,12279,1
5,14693,1
10,5861,0
6,18979,1
9,5923,0
6,24648,1
14,6575,0
4,19476,1
12,23205,1
6,14078,1
3,12483,1
6,19404,1
13,19673,1
11,2653,0
8,24833,1
6,23001,1
2,9938,1
8,14346,1
14,21909,1
5,15112,1
11,8351,0
2,12064,1
4,13741,1
8,7600,0
10,20773,1
14,8304,0
4,16979,1
10,4756,0
13,24518,1
3,2362,0
14,15768,0
13,16456,0
9,15201,1
2,23964,1
12,24227,1
10,15938,1
2,3926,1
11,7398,0
13,20926,1
5,2588,0
11,17279,1
13,22939,1
5,1937,0
8,13805,1
5,3600,0
11,21356,1
8,12192,1
9,23572,1
6,2435,0
5,8987,1
13,13223,0
10,15461,1
13,21857,1
9,20944,1
3,19693,1
4,19653,1
14,1658,0
10,14685,1
2,12038,1
5,21826,1
10,356,0
6,23667,1
2,13384,1
4,8497,1
6,4306,0
9,11058,0
5,8468,1
7,13031,1
3,17112,1
9,4350,0
2,17938,1
9,21678,1
9,2286,0
3,6819,1
10,14158,0
12,16926,0
9,6521,0
6,19695,1
12,7216,0
2,20675,1
12,12245,0
4,13075,1
10,7673,0
4,8002,1
7,21796,1
13,11356,0
9,18250,1
6,24455,1
5,7888,1
10,7183,0
11,21228,1
10,13908,0
2,9676,1
13,13558,0
13,21333,1
12,19829,1
8,17148,1
7,16882,1
2,22648,1
13,7682,0
10,16139,1
6,665,0
13,17661,0
8,18133,1
7,24513,1
9,11490,0
13,5980,0
13,19906,1
5,19007,1
10,23533,1
9,18511,1
7,2501,0
8,8189,0
14,14807,0
8,18472,1
4,1418,0
13,14509,0
12,2361,0
9,1114,0
9,20839,1
4,7095,1
8,18184,1
9,21458,1
11,2683,0
12,15185,0
8,6905,0
5,20482,1
11,7435,0
6,7569,0
5,344,0
10,4819,0
3,6226,1
7,869,0
12,11599,0
10,19163,1
12,16614,0
2,13465,1
3,21165,1
5,23035,1
9,2495,0
4,8825,1
11,5746,0
11,2161,0
14,17559,0
9,23724,1
2,6242,1
12,2952,0
8,5269,0
6,23959,1
14,3726,0
3,3733,0
13,10625,0
2,4396,1
12,5699,0
4,14328,1
5,824,0
6,10581,1
6,8601,0
2,16594,1
5,11862,1
14,23514,1
10,20402,1
4,22969,1
9,4401,0
11,8919,0
13,628,0
10,22689,1
2,7697,1
11,7211,0
6,13235,1
12,6284,0
4,11055,1
10,2227,0
3,15185,1
11,20491,1
6,1899,0
4,4263,0
3,21225,1
14,8841,0
8,11426,0
9,2189,0
10,1228,0
6,2926,0
10,13588,0
6,17957,1
11,7734,0
7,18975,1
3,3543,0
10,11035,0
12,10836,0
10,11213,0
7,20805,1
11,19739,1
8,1569,0
5,4858,0
6,3085,0
13,6459,0
7,22560,1
4,23894,1
10,6617,0
7,1927,0
8,21053,1
2,22264,1
4,5745,0
8,2492,0
4,3463,0
13,24337,1
14,18889,0
13,4362,0
12,1083,0
3,18453,1
4,7958,1
14,21173,1
14,2161,0
11,23253,1
3,12473,1
5,6191,0
3,9308,1
5,5466,0
11,10569,0
7,5021,0
3,2819,0
13,19352,1
4,6393,1
7,14076,1
2,18730,1
11,21629,1
13,7328,0
8,13706,1
10,14485,1
4,4557,0
13,14174,0
12,3028,0
11,5091,0
5,14532,1
3,1571,0
4,18102,1
10,9182,0
11,11021,0
10,17839,1
13,6647,0
6,18501,1
14,12962,0
8,2791,0
5,20854,1
9,2605,0
6,16960,1
10,14369,0
14,16222,0
9,8093,0
9,2651,0
4,2417,0
9,21829,1
3,17194,1
11,905,0
7,1809,0
14,23469,1
11,15199,0
8,1476,0
5,8760,1
4,12376,1
5,6123,0
2,24444,1
2,20115,1
13,11919,0
9,21099,1
5,12449,1
8,12941,1
8,23165,1
14,24966,1
6,8459,0
2,19077,1
3,21077,1
4,17587,1
4,5020,0
8,9756,0
11,12226,0
6,19430,1
6,1535,0
12,8572,0
11,5786,0
9,7396,0
3,14814,1
8,14210,1
2,5080,1
5,12642,1
11,13849,0
2,20091,1
2,5923,1
12,344,0
9,5329,0
5,14482,1
11,730,0
14,10067,0
14,7704,0
14,9877,0
13,20734,1
4,2552,0
6,11829,1
2,11937,1
3,7957,1
11,21134,1
6,1786,0
2,1941,0
10,10595,0
9,10660,0
8,10452,0
10,19581,1
7,2066,0
10,4075,0
10,12999,0
7,1907,0
7,4027,0
10,15272,1
2,4406,1
7,5779,0
3,8106,1
14,2125,0
8,11270,0
7,8489,0
3,18226,1
7,459,0
8,572,0
13,16301,0
11,24419,1
13,5069,0
13,8458,0
9,24411,1
8,4690,0
12,11574,0
3,4456,1
4,15515,1
7,13143,1
9,7901,0
14,2065,0
2,14740,1
6,3622,0
5,23405,1
5,5413,0
12,3111,0
8,22366,1
14,2682,0
7,10475,1
9,14615,1
11,11809,0
14,12063,0
5,2826,0
4,10423,1
3,24189,1
8,17020,1
11,7210,0
5,11980,1
11,6823,0
11,3771,0
12,23407,1
14,17671,0
5,3940,0
6,18098,1
11,15884,1
8,9863,0
7,22209,1
11,10932,0
4,17152,1
3,21756,1
14,24407,1
10,652,0
5,9398,1
13,3930,0
11,5981,0
6,22212,1
5,6716,0
10,3497,0
7,13042,1
6,19168,1
6,6412,0
2,24834,1
7,2868,0
12,20006,1
8,13370,1
14,2415,0
2,24199,1
8,22078,1
13,20588,1
6,12965,1
13,2026,0
11,17609,1
2,4952,1
8,4857,0
7,1775,0
10,17190,1
11,15495,0
12,12406,0
12,6063,0
11,10036,0
8,24887,1
3,2267,0
7,10918,1
3,4835,1
14,5235,0
3,8467,1
7,5100,0
8,17112,1
7,3577,0
3,18498,1
4,8109,1
12,13534,0
6,8580,0
4,10945,1
14,20571,1
2,20117,1
2,13490,1
11,18704,1
2,2554,0
10,15975,1
12,17798,1
8,15958,1
13,13771,0
7,5294,0
4,11043,1
7,20668,1
13,17084,0
9,23532,1
8,14010,1
4,3371,0
7,10851,1
14,13146,0
7,12594,1
7,20602,1
7,22899,1
11,12844,0
2,22464,1
7,9838,0
3,23761,1
9,10208,0
4,12978,1
12,11409,0
13,6299,0
6,2152,0
12,7703,0
5,13025,1
6,14374,1
9,17829,1
13,4764,0
4,19267,1
10,18274,1
14,21559,1
8,10558,0
7,8641,0
3,19511,1
4,21597,1
6,4510,0
2,23857,1
6,5114,0
12,6499,0
8,3918,0
12,10031,0
5,11623,1
10,6637,0
3,21502,1
13,11001,0
8,22060,1
5,6693,0
2,24910,1
10,14544,1
9,23389,1
6,12768,1
3,14686,1
7,7558,0
8,10735,0
2,15013,1
6,23355,1
14,17147,0
14,13929,0
4,366,0
9,17707,1
4,21161,1
11,1610,0
3,21825,1
6,23483,1
12,6775,0
3,3719,0
6,23622,1
10,4552,0
3,13627,1
3,17065,1
2,19650,1
9,18080,1
10,2908,0
2,7542,1
7,21684,1
13,830,0
13,3026,0
3,18030,1
11,6111,0
10,20930,1
14,1845,0
10,12734,0
2,1217,0
9,9426,0
12,17637,1
6,13205,1
11,10951,0
14,23780,1
13,22780,1
8,16302,1
14,21029,1
13,16773,0
9,4367,0
10,9197,0
7,7532,0
4,12170,1
2,3496,1
8,12693,1
9,9612,0
10,18627,1
4,16628,1
3,14160,1
5,21309,1
10,24592,1
5,5994,0
13,9012,0
14,10345,0
10,22112,1
2,23388,1
11,3495,0
13,24424,1
12,23879,1
5,24117,1
13,3372,0
2,13921,1
10,10986,0
11,14230,0
6,1840,0
6,15850,1
9,9723,0
14,6500,0
7,22614,1
5,19396,1
10,17080,1
8,1362,0
13,713,0
12,11783,0
3,1213,0
6,863,0
2,21086,1
11,22407,1
6,9963,1
12,3415,0
4,2205,0
7,1572,0
12,2424,0
7,1311,0
7,16767,1
11,21010,1
12,12228,0
5,21955,1
6,24480,1
14,21446,1
12,11075,0
8,20935,1
2,9210,1
11,17383,1
11,10646,0
12,17645,1
12,2608,0
10,13589,0
8,20274,1
14,17441,0
9,16396,1
2,21779,1
5,17144,1
6,18157,1
9,12454,0
5,20657,1
3,3962,0
12,16979,0
5,3894,0
6,5935,0
2,429,0
13,23982,1
11,14837,0
8,15661,1
5,24544,1
13,21113,1
7,3450,0
4,6755,1
12,19027,1
2,8551,1
8,3351,0
13,5165,0
2,15262,1
12,22652,1
3,11692,1
4,3041,0
14,5855,0
4,18339,1
4,6199,1
4,18331,1
10,21629,1
11,12316,0
11,16353,1
7,18631,1
4,20080,1
6,20437,1
2,7252,1
13,15715,0
12,22289,1
9,22007,1
5,4174,0
9,3445,0
5,23595,1
3,22134,1
5,19564,1
4,24366,1
5,17105,1
13,13010,0
6,19481,1
8,20181,1
14,8572,0
11,23434,1
12,24656,1
8,23288,1
3,19237,1
11,7314,0
12,3571,0
4,8729,1
8,18994,1
10,9653,0
11,21229,1
12,9592,0
2,10222,1
3,16335,1
6,10795,1
7,18123,1
13,21846,1
13,10575,0
13,1636,0
3,7211,1
11,22926,1
2,19085,1
13,19045,1
7,14256,1
12,335,0
2,6084,1
6,23774,1
12,12548,0
11,21860,1
11,23194,1
11,6144,0
11,7196,0
6,17178,1
6,526,0
10,6839,0
8,11884,1
11,16694,1
9,11479,0
9,22513,1
12,2116,0
12,17360,1
4,6157,1
2,3502,1
11,3519,0
12,5884,0
7,7686,0
14,2727,0
5,6830,0
4,13611,1
6,18296,1
2,20231,1
5,16176,1
7,21695,1
5,20631,1
2,3150,1
2,23103,1
6,17041,1
7,14065,1
10,20958,1
13,19551,1
11,9532,0
4,18420,1
7,18043,1
3,24652,1
9,9661,0
11,10763,0
11,5685,0
9,4763,0
5,20653,1
9,13078,1
6,23014,1
12,6396,0
5,9339,1
13,9430,0
3,21831,1
5,8455,1
2,8857,1
4,1228,0
10,22826,1
11,5423,0
13,22165,1
4,11403,1
6,1586,0
10,20646,1
13,4718,0
2,6859,1
10,3846,0
13,8498,0
5,22468,1
3,3954,0
5,8013,1
5,1393,0
11,23117,1
12,23675,1
3,6153,1
6,14340,1
5,7094,0
13,9872,0
10,3259,0
12,8908,0
9,11843,0
4,10679,1
11,3689,0
5,1019,0
11,16794,1
2,8087,1
8,1200,0
7,13945,1
2,14751,1
7,15309,1
10,9440,0
8,24608,1
4,793,0
5,13053,1
6,22111,1
13,16361,0
10,14952,1
12,2317,0
7,11249,1
13,16798,0
4,18867,1
4,2098,0
3,23450,1
11,18579,1
9,23261,1
3,16757,1
8,23106,1
3,12300,1
14,17070,0
9,11449,0
10,18705,1
7,509,0
2,4741,1
12,12900,0
2,7644,1
6,21489,1
12,1647,0
4,788,0
13,1611,0
11,3296,0
14,2063,0
5,10281,1
8,3051,0
8,5199,0
13,4132,0
13,5944,0
12,21603,1
2,9377,1
3,3603,0
4,16673,1
7,21545,1
3,4157,0
10,22875,1
11,6895,0
2,20972,1
6,22260,1
2,22223,1
10,1047,0
7,1160,0
13,14570,0
10,13284,0
6,17696,1
12,21489,1
5,22594,1
13,7644,0
12,13522,0
13,9618,0
10,13345,0
11,11036,0
7,14540,1
10,19381,1
8,18475,1
10,11249,0
11,11247,0
10,2398,0
13,6464,0
3,3678,0
14,15974,0
14,13174,0
14,22714,1
10,16987,1
6,15409,1
5,17974,1
13,16065,0
13,22927,1
8,9583,0
5,11682,1
4,11842,1
6,784,0
2,6626,1
10,8378,0
9,18042,1
9,23005,1
5,15162,1
2,20585,1
11,14354,0
11,11776,0
3,21678,1
14,14020,0
5,8505,1
3,14683,1
10,10882,0
14,12702,0
6,16330,1
3,4220,0
14,3815,0
5,15694,1
10,2461,0
2,20098,1
11,13487,0
11,21051,1
12,14234,0
11,2861,0
5,11357,1
4,11448,1
4,16224,1
6,15148,1
6,17726,1
9,15815,1
6,5578,0
12,10193,0
3,4537,1
7,15347,1
8,21872,1
3,11068,1
7,2403,0
8,9143,0
8,6888,0
14,5505,0
9,10314,0
14,7655,0
9,17799,1
8,5915,0
13,666,0
6,12192,1
14,1938,0
14,3126,0
5,5274,0
8,8276,0
8,16207,1
5,430,0
4,21549,1
9,14381,1
14,19887,0
2,18739,1
11,2359,0
6,22679,1
4,22425,1
12,3603,0
11,17090,1
9,21629,1
10,1004,0
14,17448,0
11,1733,0
6,19671,1
3,13920,1
12,2473,0
12,15930,0
8,24092,1
3,8544,1
4,22250,1
2,13515,1
7,2348,0
13,1778,0
3,15717,1
5,9375,1
2,17322,1
12,1597,0
11,4051,0
7,14964,1
6,6265,0
5,9552,1
2,4657,1
6,9473,1
14,728,0
7,20042,1
14,10820,0
12,14143,0
9,7792,0
3,3540,0
14,6587,0
11,12758,0
9,15607,1
9,23378,1
13,14054,0
7,1073,0
2,16276,1
12,19417,1
11,15176,0
3,1491,0
4,4376,0
3,11078,1
10,8213,0
14,3340,0
7,15180,1
13,2258,0
5,10361,1
4,13393,1
9,20195,1
5,17843,1
12,9960,0
13,5706,0
8,325,0
6,21350,1
2,20277,1
13,24552,1
2,12468,1
5,13927,1
13,5433,0
9,15516,1
3,515,0
12,3945,0
3,1778,0
6,6759,0
12,1153,0
13,14151,0
3,19660,1
6,3421,0
8,21385,1
7,22359,1
12,6239,0
6,18074,1
10,6751,0
8,10899,0
12,7914,0
10,16967,1
10,20150,1
7,9120,0
3,14235,1
6,22785,1
14,9935,0
10,9494,0
10,23677,1
2,11270,1
4,9905,1
12,23942,1
3,2493,0
8,5407,0
2,2913,1
12,18554,1
6,2267,0
7,12803,1
6,13944,1
3,6597,1
5,12303,1
14,3397,0
9,15377,1
8,7988,0
2,9177,1
3,18819,1
9,7563,0
12,9637,0
12,21001,1
3,15339,1
6,11430,1
4,12794,1
5,7798,1
7,1722,0
2,24998,1
5,4777,0
10,13189,0
13,1671,0
7,7826,0
4,9049,1
12,2952,0
14,20332,1
6,18813,1
14,4321,0
9,7409,0
2,23858,1
3,2479,0
4,15443,1
4,6026,1
12,11016,0
6,12370,1
10,12347,0
4,20219,1
7,1026,0
14,16566,0
4,8025,1
4,22893,1
9,23088,1
14,21801,1
2,2826,0
7,13592,1
5,16456,1
3,18004,1
5,7213,1
5,17077,1
13,9247,0
5,10248,1
11,18037,1
4,3119,0
6,2374,0
11,3841,0
14,19535,0
6,10550,1
9,9844,0
2,1374,0
4,2374,0
13,1005,0
10,2047,0
7,3158,0
7,24476,1
11,5693,0
13,6717,0
10,18439,1
8,24078,1
8,19234,1
5,4715,0
8,4373,0
4,10727,1
3,4106,0
3,11013,1
10,20587,1
9,5877,0
5,10794,1
10,10028,0
8,3729,0
10,8788,0
6,19547,1
9,4339,0
9,2577,0
10,19646,1
14,12158,0
12,24501,1
11,9699,0
4,8087,1
13,3514,0
2,13328,1
2,15453,1
9,4119,0
14,23746,1
14,19459,0
12,14462,0
6,2569,0
11,11913,0
9,10265,0
2,23383,1
10,20590,1
13,7811,0
6,3773,0
12,9010,0
7,10975,1
12,21432,1
7,3627,0
12,2667,0
6,18013,1
4,14972,1
9,14719,1
7,7383,0
12,11068,0
5,6576,0
13,8085,0
14,24489,1
12,7205,0
14,13378,0
10,6632,0
3,15081,1
5,2027,0
12,6644,0
8,16477,1
12,2746,0
3,11995,1
5,595,0
2,4114,1
8,16700,1
13,24919,1
11,1234,0
12,10457,0
8,9455,0
3,2382,0
10,7229,0
10,24467,1
8,17429,1
3,19770,1
10,23669,1
7,2703,0
12,7823,0
6,15553,1
10,23440,1
4,12212,1
13,2557,0
5,4616,0
13,9623,0
9,15821,1
4,8761,1
11,17489,1
11,21248,1
3,12761,1
7,6407,0
3,23717,1
9,16766,1
7,18896,1
6,21103,1
6,9666,1
4,8009,1
4,13615,1
2,9581,1
12,9200,0
6,13208,1
11,9136,0
13,21550,1
10,18586,1
13,9158,0
9,20462,1
5,22085,1
11,1299,0
10,6713,0
7,24576,1
6,1954,0
5,16665,1
7,13348,1
7,8981,0
11,24573,1
9,12910,0
8,21029,1
12,13457,0
12,14957,0
2,1129,0
8,20036,1
6,5968,0
3,10047,1
10,505,0
10,5330,0
2,3688,1
2,20094,1
11,2192,0
14,18099,0
6,1770,0
9,18900,1
10,7672,0
8,7006,0
12,8919,0
6,10100,1
5,5626,0
7,14128,1
13,15994,0
6,6034,0
3,21530,1
9,17788,1
12,1327,0
7,19422,1
13,14305,0
10,23337,1
4,861,0
13,5921,0
10,19856,1
5,6220,0
4,6026,1
12,7149,0
5,21709,1
3,19295,1
8,8804,0
13,15167,0
10,2012,0
3,6835,1
14,23788,1
4,8958,1
11,20021,1
13,17205,0
7,19169,1
3,3737,0
12,9884,0
9,1041,0
9,22729,1
9,23908,1
11,7384,0
11,3206,0
13,22221,1
2,7613,1
2,18176,1
8,19131,1
11,4615,0
11,10818,0
6,6725,0
2,12999,1
14,14338,0
14,10931,0
3,10584,1
8,24169,1
6,1673,0
11,19998,1
4,7118,1
6,4103,0
5,13846,1
3,17570,1
4,18068,1
9,23022,1
4,10265,1
11,2423,0
12,11070,0
2,18726,1
7,24712,1
7,16045,1
9,17865,1
5,11793,1
3,11559,1
9,7540,0
10,24164,1
3,4053,0
10,11116,0
2,9462,1
11,20047,1
2,3471,1
2,17562,1
10,21992,1
9,18839,1
11,2685,0
11,23573,1
7,13940,1
8,10621,0
4,23737,1
7,409,0
6,22940,1
2,22317,1
11,2514,0
10,5238,0
7,17561,1
11,15771,0
4,4426,0
11,1455,0
5,22572,1
7,11508,1
9,5358,0
11,24662,1
13,18407,0
13,8425,0
14,24502,1
8,9713,0
7,22699,1
5,19870,1
10,9892,0
8,4770,0
9,15846,1
10,10019,0
6,9959,1
9,4684,0
8,23776,1
12,4579,0
5,8441,1
8,24049,1
13,16021,0
6,12686,1
3,24478,1
7,5102,0
7,17425,1
11,20206,1
3,9746,1
4,20661,1
5,13074,1
4,21018,1
10,14799,1
4,18902,1
3,6245,1
5,22055,1
9,5278,0
6,7749,0
8,17371,1
10,23019,1
4,8860,1
8,7236,0
7,1352,0
14,6969,0
12,5767,0
8,19227,1
9,20789,1
12,5797,0
11,19972,1
3,17166,1
14,1026,0
6,9538,1
8,2248,0
10,16389,1
2,17532,1
14,23391,1
14,17450,0
11,20787,1
13,23352,1
7,24454,1
13,5105,0
14,14589,0
3,16790,1
14,24808,1
12,11307,0
14,19035,0
14,11204,0
4,10572,1
4,12644,1
2,13488,1
4,12825,1
11,8460,0
3,8065,1
11,23399,1
3,5732,1
8,3866,0
3,10362,1
11,10398,0
8,12759,1
14,18333,0
4,18326,1
4,20697,1
9,18259,1
6,1558,0
7,21006,1
8,16358,1
14,12186,0
11,5197,0
11,13627,0
7,21046,1
14,4158,0
3,19316,1
8,9443,0
3,15769,1
13,18238,0
10,3119,0
7,10861,1
10,19591,1
4,16622,1
8,3533,0
8,16839,1
14,8139,0
10,21037,1
13,16453,0
13,23844,1
13,11786,0
4,2013,0
11,17059,1
12,19716,1
13,11595,0
6,11613,1
2,21393,1
3,21722,1
4,7459,1
2,21559,1
12,7896,0
4,4928,0
4,17226,1
